CID,TID,Track Duration (min),Track Length (µm),Meandering Index,Euclidean Distance (µm),Mean Speed (µm/min),Track Present at Start or End?,Track Never Divides/Breaks?,Start Time: Total Time,End Time: Total Time,Track Duration: Total Time
4.0,7.0,2484.0,425.734,0.2878444650662396,122.54517549051045,0.171390499194847,False,False,0.3155893536121673,0.7262357414448669,0.41064638783269963
4.0,8.0,874.0,162.645,0.33466549446898536,54.43166934790813,0.18609267734553778,True,False,0.8555133079847909,1.0,0.1444866920152091
4.0,9.0,874.0,153.361,0.6170333595050179,94.62885304704905,0.17547025171624714,True,False,0.8555133079847909,1.0,0.1444866920152091
4.0,10.0,1518.0,384.749,0.10058346588309829,38.699387915056185,0.2534578392621871,False,False,0.7452471482889734,0.9961977186311787,0.2509505703422053
4.0,11.0,943.0,193.389,0.3114704642388505,60.23496160868706,0.20507847295864265,False,False,0.7452471482889734,0.9011406844106464,0.155893536121673
4.0,12.0,1127.0,295.647,0.40432685109527955,119.53802054576612,0.26233096716947646,False,False,0.714828897338403,0.9011406844106464,0.18631178707224336
4.0,13.0,1725.0,424.611,0.1251958844837281,53.159549706520274,0.2461513043478261,True,False,0.714828897338403,1.0,0.28517110266159695
4.0,14.0,1610.0,451.702,0.29172731882066927,131.77381336593396,0.28056024844720495,False,False,0.7300380228136882,0.9961977186311787,0.2661596958174905
4.0,15.0,1610.0,381.927,0.3861991673445426,147.49988938639913,0.2372217391304348,False,False,0.7300380228136882,0.9961977186311787,0.2661596958174905
4.0,16.0,598.0,131.393,0.23571963989687306,30.971910644969842,0.2197207357859532,False,False,0.8973384030418251,0.9961977186311787,0.09885931558935361
4.0,17.0,598.0,138.469,0.6429304187552856,89.02593215462564,0.2315535117056856,False,False,0.8973384030418251,0.9961977186311787,0.09885931558935361
4.0,18.0,552.0,77.391,0.6106381356231299,47.25789595400965,0.14020108695652175,False,False,0.9049429657794676,0.9961977186311787,0.09125475285171103
4.0,19.0,552.0,140.48,0.6890245737693553,96.79417212311903,0.2544927536231884,False,False,0.9049429657794676,0.9961977186311787,0.09125475285171103
5.0,1.0,3013.0,527.904,0.027246111518970932,14.38333125531083,0.17520876203119815,True,False,0.0,0.49809885931558934,0.49809885931558934
5.0,2.0,1656.0,536.719,0.4425141962441289,237.50577689395266,0.32410567632850246,False,False,0.5019011406844106,0.7756653992395437,0.2737642585551331
5.0,3.0,2806.0,877.302,0.3224854432711861,282.9171243526981,0.3126521739130435,False,False,0.5019011406844106,0.9657794676806084,0.46387832699619774
5.0,4.0,1334.0,378.575,0.18126360613303003,68.62186969181184,0.28378935532233884,True,False,0.779467680608365,1.0,0.22053231939163498
5.0,5.0,1334.0,349.457,0.4036520909759594,141.05904875618583,0.2619617691154423,True,False,0.779467680608365,1.0,0.22053231939163498
5.0,6.0,184.0,20.088,0.5247800919378386,10.541782486847302,0.10917391304347826,True,False,0.9695817490494296,1.0,0.030418250950570342
5.0,7.0,184.0,50.382,0.923568781800516,46.531242364673595,0.2738152173913043,True,False,0.9695817490494296,1.0,0.030418250950570342
6.0,1.0,0.0,0.0,nan,0.0,nan,True,False,0.0,0.0,0.0
6.0,2.0,2139.0,462.828,0.09758717726363947,45.16607807857572,0.2163758765778401,False,False,0.0038022813688212928,0.3574144486692015,0.35361216730038025
6.0,3.0,1863.0,400.609,0.226100500955217,90.57789558716853,0.21503435319377348,False,False,0.0038022813688212928,0.311787072243346,0.30798479087452474
6.0,4.0,1564.0,422.605,0.20425487491536914,86.31913141360958,0.27020780051150894,False,False,0.3574144486692015,0.6159695817490495,0.2585551330798479
6.0,5.0,2185.0,625.395,0.1310063293068996,81.93070331688847,0.2862219679633867,False,False,0.3612167300380228,0.7224334600760456,0.3612167300380228
6.0,6.0,1794.0,474.864,0.21390592097470718,101.57622125773334,0.26469565217391305,False,False,0.311787072243346,0.6083650190114068,0.2965779467680608
6.0,7.0,1564.0,473.92,0.27775239181932493,131.63241353101446,0.30301790281329927,False,False,0.311787072243346,0.5703422053231939,0.2585551330798479
6.0,8.0,2116.0,695.252,0.2418864311471894,168.17202502794572,0.3285689981096408,False,False,0.6197718631178707,0.9695817490494296,0.34980988593155893
6.0,9.0,2208.0,617.138,0.2791848035714358,172.29555130646878,0.27950090579710146,False,False,0.6197718631178707,0.9847908745247148,0.3650190114068441
6.0,10.0,1633.0,369.921,0.2503272212776457,92.60129602224796,0.2265284751990202,False,False,0.7262357414448669,0.9961977186311787,0.26996197718631176
6.0,11.0,1633.0,442.46,0.4216095020798178,186.54534029023617,0.2709491733006736,False,False,0.7262357414448669,0.9961977186311787,0.26996197718631176
6.0,12.0,2346.0,453.835,0.3298967971957392,149.7187129553283,0.19345055413469736,True,False,0.6121673003802282,1.0,0.38783269961977185
6.0,13.0,2093.0,512.367,0.17354085323824486,88.9166063511198,0.24480028666985187,False,False,0.6121673003802282,0.9581749049429658,0.34600760456273766
6.0,14.0,2576.0,618.527,0.24879718051054414,153.88777366964536,0.24011141304347827,True,False,0.5741444866920152,1.0,0.42585551330798477
6.0,15.0,2231.0,596.615,0.10432518112961732,62.24196793964664,0.2674204392649036,False,False,0.5741444866920152,0.9429657794676806,0.3688212927756654
6.0,16.0,161.0,45.539,0.9267844385578495,42.20483654748591,0.28285093167701864,True,False,0.973384030418251,1.0,0.026615969581749048
6.0,17.0,161.0,40.948,0.7412768034085765,30.35380254597439,0.2543354037267081,True,False,0.973384030418251,1.0,0.026615969581749048
6.0,18.0,230.0,47.353,0.7219136320171238,34.18477621690686,0.20588260869565217,True,False,0.9619771863117871,1.0,0.03802281368821293
6.0,19.0,207.0,33.403,0.21274805110094383,7.106423150924827,0.1613671497584541,False,False,0.9619771863117871,0.9961977186311787,0.034220532319391636
6.0,20.0,138.0,21.197,0.9167753793671771,19.432887716446054,0.15360144927536232,False,False,0.973384030418251,0.9961977186311787,0.022813688212927757
6.0,21.0,138.0,23.684,0.42054830521463443,9.960266060703402,0.1716231884057971,False,False,0.973384030418251,0.9961977186311787,0.022813688212927757
7.0,1.0,736.0,176.381,0.7478931856328793,131.91414797511288,0.23964809782608695,True,False,0.0,0.12167300380228137,0.12167300380228137
7.0,2.0,1909.0,523.867,0.5203683959920518,272.6038305031682,0.2744195914091147,False,False,0.12547528517110265,0.44106463878326996,0.3155893536121673
7.0,3.0,1587.0,467.551,0.11481476042959267,53.68175605361648,0.29461310649023315,False,False,0.12547528517110265,0.38783269961977185,0.2623574144486692
7.0,4.0,3335.0,790.091,0.5076180647932896,401.064464430595,0.2369088455772114,False,False,0.4448669201520912,0.9961977186311787,0.5513307984790875
7.0,5.0,3335.0,883.507,0.38906333382847397,343.7401788807935,0.26491964017991004,False,False,0.4448669201520912,0.9961977186311787,0.5513307984790875
7.0,6.0,3680.0,1076.962,0.07179754944618144,77.32323244665845,0.29265271739130433,True,False,0.3916349809885932,1.0,0.6083650190114068
7.0,7.0,3657.0,1018.203,0.390485520346667,397.59352827353734,0.27842575881870385,False,False,0.3916349809885932,0.9961977186311787,0.6045627376425855
8.0,1.0,2553.0,524.912,0.19544939196735334,102.59373123636738,0.20560595377986685,True,False,0.0,0.4220532319391635,0.4220532319391635
8.0,2.0,1426.0,526.605,0.07217210469519818,38.006191193014836,0.3692882187938289,False,False,0.42585551330798477,0.6615969581749049,0.23574144486692014
8.0,3.0,1219.0,466.623,0.5819515022796387,271.55195584823184,0.38279163248564396,False,False,0.42585551330798477,0.6273764258555133,0.20152091254752852
8.0,4.0,2001.0,910.025,0.06297976686919232,57.31316234513674,0.45478510744627687,False,False,0.6653992395437263,0.9961977186311787,0.33079847908745247
8.0,5.0,2024.0,654.924,0.30632075309062573,200.61681289712496,0.3235790513833992,True,False,0.6653992395437263,1.0,0.33460076045627374
8.0,6.0,2231.0,619.677,0.24814381380755612,153.76901410882496,0.27775750784401615,True,False,0.6311787072243346,1.0,0.3688212927756654
8.0,7.0,2208.0,592.305,0.26676344271766206,158.0053209388848,0.2682540760869565,False,False,0.6311787072243346,0.9961977186311787,0.3650190114068441
9.0,1.0,943.0,158.763,0.2548346127655283,40.45830762649357,0.16835949098621422,True,False,0.0,0.155893536121673,0.155893536121673
9.0,2.0,2254.0,567.504,0.4379012254174824,248.51069702932293,0.25177639751552794,False,False,0.1596958174904943,0.532319391634981,0.3726235741444867
9.0,3.0,1909.0,636.144,0.1286187705304624,81.82005916033047,0.3332341540073337,False,False,0.1596958174904943,0.4752851711026616,0.3155893536121673
9.0,4.0,2806.0,905.361,0.2945799968515855,266.7012405295483,0.322651817533856,True,False,0.5361216730038023,1.0,0.46387832699619774
9.0,5.0,2806.0,728.045,0.03523575359155376,25.653214223562752,0.25946008553100497,True,False,0.5361216730038023,1.0,0.46387832699619774
9.0,6.0,2231.0,612.593,0.1250215431591066,76.58732218846659,0.27458225011205734,False,False,0.4790874524714829,0.8479087452471483,0.3688212927756654
9.0,7.0,2438.0,495.064,0.5667521434369809,280.5785831384855,0.20306152584085316,False,False,0.4790874524714829,0.8821292775665399,0.40304182509505704
9.0,8.0,874.0,229.277,0.7944733953578879,182.15447666747045,0.2623306636155606,False,False,0.8517110266159695,0.9961977186311787,0.1444866920152091
9.0,9.0,874.0,201.771,0.45757683238507435,92.32573504716883,0.23085926773455376,False,False,0.8517110266159695,0.9961977186311787,0.1444866920152091
9.0,10.0,690.0,119.761,0.49982761809512793,59.85985537069062,0.17356666666666665,True,False,0.8859315589353612,1.0,0.11406844106463879
9.0,11.0,690.0,201.843,0.8397520973480632,169.49808258502512,0.2925260869565217,True,False,0.8859315589353612,1.0,0.11406844106463879
